Year,Month,Entry,Exit,Riders
2021,Jan,UC,GP, 1 
2021,Jan,UC,BP, 4 
2021,Jan,UC,DC, 2 
2021,Jan,UC,CM, 2 
2021,Jan,UC,CV, 4 
2021,Jan,UC,ED, 10 
2021,Jan,UC,NC, 0 
2021,Jan,UC,WP, 2 
2021,Jan,UC,SS, 1 
2021,Jan,UC,SB, 0 
2021,Jan,UC,SO, 2 
2021,Jan,UC,MB, 0 
2021,Jan,UC,WD, 3 
2021,Jan,UC,OA, 1 
2021,Jan,UC,WS, 17 
2021,Jan,UC,ML, 12 
2021,Jan,UC,BE, 8 
2021,Jan,UC,PC, 1 
2021,Jan,UC,AN, 3 
2021,Jan,FM,RM, 4 
2021,Jan,FM,EN, 9 
2021,Jan,FM,EP, 2 
2021,Jan,FM,NB, 3 
2021,Jan,FM,BK, 8 
2021,Jan,FM,AS, 2 
2021,Jan,FM,MA, 9 
2021,Jan,FM,19, 7 
2021,Jan,FM,12, 15 
2021,Jan,FM,LM, 16 
2021,Jan,FM,FV, 28 
2021,Jan,FM,CL, 16 
2021,Jan,FM,SL, 17 
2021,Jan,FM,BF, 29 
2021,Jan,FM,HY, 36 
2021,Jan,FM,SH, 23 
2021,Jan,FM,UC, 25 
2021,Jan,FM,FM, 4 
2021,Jan,FM,CN, 1 
2021,Jan,FM,PH, 5 
2021,Jan,FM,WC, 1 
2021,Jan,FM,LF, 0 
2021,Jan,FM,OR, 1 
2021,Jan,FM,RR, 1 
2021,Jan,FM,OW, 2 
2021,Jan,FM,EM, 25 
2021,Jan,FM,MT, 26 
2021,Jan,FM,PL, 24 
2021,Jan,FM,CC, 21 
2021,Jan,FM,16, 11 
2021,Jan,FM,24, 6 
2021,Jan,FM,GP, 1 
2021,Jan,FM,BP, 4 
2021,Jan,FM,DC, 4 
2021,Jan,FM,CM, 1 
2021,Jan,FM,CV, 5 
2021,Jan,FM,ED, 9 
2021,Jan,FM,NC, -   
2021,Jan,FM,WP, 1 
2021,Jan,FM,SS, 1 
2021,Jan,FM,SB, 2 
2021,Jan,FM,SO, 2 
2021,Jan,FM,MB, 0 
2021,Jan,FM,WD, 3 
2021,Jan,FM,OA, 2 
2021,Jan,FM,WS, 10 
2021,Jan,FM,ML, 17 
2021,Jan,FM,BE, 14 
2021,Jan,FM,PC, 0 
2021,Jan,FM,AN, 2 
2021,Jan,CN,RM, 6 
2021,Jan,CN,EN, 7 
2021,Jan,CN,EP, 3 
2021,Jan,CN,NB, 1 
2021,Jan,CN,BK, 6 
2021,Jan,CN,AS, 6 
2021,Jan,CN,MA, 21 
2021,Jan,CN,19, 21 
2021,Jan,CN,12, 22 
2021,Jan,CN,LM, 3 
2021,Jan,CN,FV, 9 
2021,Jan,CN,CL, 10 
2021,Jan,CN,SL, 3 
2021,Jan,CN,BF, 5 
2021,Jan,CN,HY, 4 
2021,Jan,CN,SH, 3 
2021,Jan,CN,UC, 2 
2021,Jan,CN,FM, 2 
2021,Jan,CN,CN, 7 
2021,Jan,CN,PH, 22 
2021,Jan,CN,WC, 39 
2021,Jan,CN,LF, 32 
2021,Jan,CN,OR, 8 
2021,Jan,CN,RR, 12 
2021,Jan,CN,OW, 7 
2021,Jan,CN,EM, 75 
2021,Jan,CN,MT, 77 
2021,Jan,CN,PL, 80 
2021,Jan,CN,CC, 83 
2021,Jan,CN,16, 25 
2021,Jan,CN,24, 26 
2021,Jan,CN,GP, 10 
2021,Jan,CN,BP, 10 
2021,Jan,CN,DC, 7 
2021,Jan,CN,CM, 1 
2021,Jan,CN,CV, 1 
2021,Jan,CN,ED, 3 
2021,Jan,CN,NC, 8 
2021,Jan,CN,WP, 41 
2021,Jan,CN,SS, 5 
2021,Jan,CN,SB, 8 
2021,Jan,CN,SO, 18 
2021,Jan,CN,MB, 5 
2021,Jan,CN,WD, 2 
2021,Jan,CN,OA, 3 
2021,Jan,CN,WS, 3 
2021,Jan,CN,ML, 2 
2021,Jan,CN,BE, 3 
2021,Jan,CN,PC, 23 
2021,Jan,CN,AN, 30 
2021,Jan,PH,RM, 2 
2021,Jan,PH,EN, 4 
2021,Jan,PH,EP, 1 
2021,Jan,PH,NB, 3 
2021,Jan,PH,BK, 5 
2021,Jan,PH,AS, 3 
2021,Jan,PH,MA, 17 
2021,Jan,PH,19, 21 
2021,Jan,PH,12, 28 
2021,Jan,PH,LM, 5 
2021,Jan,PH,FV, 5 
2021,Jan,PH,CL, 4 
2021,Jan,PH,SL, 4 
2021,Jan,PH,BF, 3 
2021,Jan,PH,HY, 3 
2021,Jan,PH,SH, 1 
2021,Jan,PH,UC, 1 
2021,Jan,PH,FM, 5 
2021,Jan,PH,CN, 20 
2021,Jan,PH,PH, 4 
2021,Jan,PH,WC, 18 
2021,Jan,PH,LF, 12 
2021,Jan,PH,OR, 4 
2021,Jan,PH,RR, 18 
2021,Jan,PH,OW, 2 
2021,Jan,PH,EM, 73 
2021,Jan,PH,MT, 62 
2021,Jan,PH,PL, 67 
2021,Jan,PH,CC, 57 
2021,Jan,PH,16, 20 
2021,Jan,PH,24, 13 
2021,Jan,PH,GP, 5 
2021,Jan,PH,BP, 2 
2021,Jan,PH,DC, 5 
2021,Jan,PH,CM, 1 
2021,Jan,PH,CV, 0 
2021,Jan,PH,ED, 2 
2021,Jan,PH,NC, 6 
2021,Jan,PH,WP, 20 
2021,Jan,PH,SS, 2 
2021,Jan,PH,SB, 3 
2021,Jan,PH,SO, 8 
2021,Jan,PH,MB, 2 
2021,Jan,PH,WD, 0 
2021,Jan,PH,OA, 2 
2021,Jan,PH,WS, 2 
2021,Jan,PH,ML, 1 
2021,Jan,PH,BE, 2 
2021,Jan,PH,PC, 10 
2021,Jan,PH,AN, 8 
2021,Jan,WC,RM, 6 
2021,Jan,WC,EN, 9 
2021,Jan,WC,EP, 2 
2021,Jan,WC,NB, 3 
2021,Jan,WC,BK, 8 
2021,Jan,WC,AS, 1 
2021,Jan,WC,MA, 21 
2021,Jan,WC,19, 11 
2021,Jan,WC,12, 20 
2021,Jan,WC,LM, 4 
2021,Jan,WC,FV, 10 
2021,Jan,WC,CL, 4 
2021,Jan,WC,SL, 4 
2021,Jan,WC,BF, 5 
2021,Jan,WC,HY, 3 
2021,Jan,WC,SH, 2 
2021,Jan,WC,UC, 1 
2021,Jan,WC,FM, 2 
2021,Jan,WC,CN, 42 
2021,Jan,WC,PH, 17 
2021,Jan,WC,WC, 5 
2021,Jan,WC,LF, 12 
2021,Jan,WC,OR, 9 
2021,Jan,WC,RR, 14 
2021,Jan,WC,OW, 4 
2021,Jan,WC,EM, 47 
2021,Jan,WC,MT, 50 
2021,Jan,WC,PL, 41 
2021,Jan,WC,CC, 35 
2021,Jan,WC,16, 15 
2021,Jan,WC,24, 12 
2021,Jan,WC,GP, 2 
2021,Jan,WC,BP, 5 
2021,Jan,WC,DC, 8 
2021,Jan,WC,CM, 1 
2021,Jan,WC,CV, 1 
2021,Jan,WC,ED, 1 
2021,Jan,WC,NC, 6 
2021,Jan,WC,WP, 31 
2021,Jan,WC,SS, 1 
2021,Jan,WC,SB, 3 
2021,Jan,WC,SO, 9 
2021,Jan,WC,MB, 2 
2021,Jan,WC,WD, 1 
2021,Jan,WC,OA, 2 
2021,Jan,WC,WS, 0 
2021,Jan,WC,ML, 1 
2021,Jan,WC,BE, 1 
2021,Jan,WC,PC, 14 
2021,Jan,WC,AN, 15 
2021,Jan,LF,RM, 1 
2021,Jan,LF,EN, 3 
2021,Jan,LF,EP, 1 
2021,Jan,LF,NB, 0 
2021,Jan,LF,BK, 3 
2021,Jan,LF,AS, 1 
2021,Jan,LF,MA, 6 
2021,Jan,LF,19, 4 
2021,Jan,LF,12, 5 
2021,Jan,LF,LM, 1 
2021,Jan,LF,FV, 6 
2021,Jan,LF,CL, 1 
2021,Jan,LF,SL, 2 
2021,Jan,LF,BF, 1 
2021,Jan,LF,HY, 2 
2021,Jan,LF,SH, 0 
2021,Jan,LF,UC, 0 
2021,Jan,LF,FM, 0 
2021,Jan,LF,CN, 27 
2021,Jan,LF,PH, 10 
2021,Jan,LF,WC, 10 
2021,Jan,LF,LF, 1 
2021,Jan,LF,OR, 3 
2021,Jan,LF,RR, 4 
2021,Jan,LF,OW, 1 
2021,Jan,LF,EM, 22 
2021,Jan,LF,MT, 28 
2021,Jan,LF,PL, 14 
2021,Jan,LF,CC, 13 
2021,Jan,LF,16, 6 
2021,Jan,LF,24, 5 
2021,Jan,LF,GP, 2 
2021,Jan,LF,BP, 1 
2021,Jan,LF,DC, 1 
2021,Jan,LF,CM, 1 
2021,Jan,LF,CV, 0 
2021,Jan,LF,ED, 0 
2021,Jan,LF,NC, 1 
2021,Jan,LF,WP, 5 
2021,Jan,LF,SS, 0 
2021,Jan,LF,SB, 1 
2021,Jan,LF,SO, 3 
2021,Jan,LF,MB, 1 
2021,Jan,LF,WD, -   
2021,Jan,LF,OA, 1 
2021,Jan,LF,WS, 1 
2021,Jan,LF,ML, 0 
2021,Jan,LF,BE, 0 
2021,Jan,LF,PC, 5 
2021,Jan,LF,AN, 4 
2021,Jan,OR,RM, 2 
2021,Jan,OR,EN, 2 
2021,Jan,OR,EP, 1 
2021,Jan,OR,NB, 0 
2021,Jan,OR,BK, 2 
2021,Jan,OR,AS, 0 
2021,Jan,OR,MA, 5 
2021,Jan,OR,19, 4 
2021,Jan,OR,12, 7 
2021,Jan,OR,LM, 0 
2021,Jan,OR,FV, 10 
2021,Jan,OR,CL, 1 
2021,Jan,OR,SL, 2 
2021,Jan,OR,BF, 3 
2021,Jan,OR,HY, 1 
2021,Jan,OR,SH, 0 
2021,Jan,OR,UC, 0 
2021,Jan,OR,FM, 1 
2021,Jan,OR,CN, 7 
2021,Jan,OR,PH, 5 
2021,Jan,OR,WC, 7 
2021,Jan,OR,LF, 3 
2021,Jan,OR,OR, 1 
2021,Jan,OR,RR, 6 
2021,Jan,OR,OW, 1 
2021,Jan,OR,EM, 18 
2021,Jan,OR,MT, 21 
2021,Jan,OR,PL, 10 
2021,Jan,OR,CC, 11 
2021,Jan,OR,16, 5 
2021,Jan,OR,24, 4 
2021,Jan,OR,GP, 1 
2021,Jan,OR,BP, 2 
2021,Jan,OR,DC, 2 
2021,Jan,OR,CM, 0 
2021,Jan,OR,CV, 0 
2021,Jan,OR,ED, 0 
2021,Jan,OR,NC, 1 
2021,Jan,OR,WP, 3 
2021,Jan,OR,SS, 1 
2021,Jan,OR,SB, 0 
2021,Jan,OR,SO, 3 
2021,Jan,OR,MB, 1 
2021,Jan,OR,WD, -   
2021,Jan,OR,OA, 0 
2021,Jan,OR,WS, -   
2021,Jan,OR,ML, 0 
2021,Jan,OR,BE, 1 
2021,Jan,OR,PC, 1 
2021,Jan,OR,AN, 2 
2021,Jan,RR,RM, 4 
2021,Jan,RR,EN, 5 
2021,Jan,RR,EP, 4 
2021,Jan,RR,NB, 1 
2021,Jan,RR,BK, 2 
2021,Jan,RR,AS, 1 
2021,Jan,RR,MA, 6 
2021,Jan,RR,19, 7 
2021,Jan,RR,12, 9 
2021,Jan,RR,LM, 2 
2021,Jan,RR,FV, 14 
2021,Jan,RR,CL, 4 
2021,Jan,RR,SL, 6 
2021,Jan,RR,BF, 2 
2021,Jan,RR,HY, 4 
2021,Jan,RR,SH, 2 
2021,Jan,RR,UC, 2 
2021,Jan,RR,FM, 0 
2021,Jan,RR,CN, 15 
2021,Jan,RR,PH, 12 
2021,Jan,RR,WC, 15 
2021,Jan,RR,LF, 4 
2021,Jan,RR,OR, 4 
2021,Jan,RR,RR, 2 
2021,Jan,RR,OW, 3 
2021,Jan,RR,EM, 30 
2021,Jan,RR,MT, 29 
2021,Jan,RR,PL, 24 
2021,Jan,RR,CC, 25 
2021,Jan,RR,16, 11 
2021,Jan,RR,24, 6 
2021,Jan,RR,GP, 4 
2021,Jan,RR,BP, 2 
2021,Jan,RR,DC, 2 
2021,Jan,RR,CM, 0 
2021,Jan,RR,CV, 0 
2021,Jan,RR,ED, 1 
2021,Jan,RR,NC, 2 
2021,Jan,RR,WP, 10 
2021,Jan,RR,SS, 1 
2021,Jan,RR,SB, 1 
2021,Jan,RR,SO, 3 
2021,Jan,RR,MB, 1 
2021,Jan,RR,WD, 0 
2021,Jan,RR,OA, 1 
2021,Jan,RR,WS, 0 
2021,Jan,RR,ML, 1 
2021,Jan,RR,BE, 1 
2021,Jan,RR,PC, 3 
2021,Jan,RR,AN, 7 
2021,Jan,OW,RM, 10 
2021,Jan,OW,EN, 10 
2021,Jan,OW,EP, 3 
2021,Jan,OW,NB, 2 
2021,Jan,OW,BK, 12 
2021,Jan,OW,AS, 8 
2021,Jan,OW,MA, 14 
2021,Jan,OW,19, 11 
2021,Jan,OW,12, 17 
2021,Jan,OW,LM, 6 
2021,Jan,OW,FV, 36 
2021,Jan,OW,CL, 25 
2021,Jan,OW,SL, 14 
2021,Jan,OW,BF, 16 
2021,Jan,OW,HY, 11 
2021,Jan,OW,SH, 8 
2021,Jan,OW,UC, 3 
2021,Jan,OW,FM, 3 
2021,Jan,OW,CN, 6 
2021,Jan,OW,PH, 3 
2021,Jan,OW,WC, 4 
2021,Jan,OW,LF, 1 
2021,Jan,OW,OR, 0 
2021,Jan,OW,RR, 4 
2021,Jan,OW,OW, 5 
2021,Jan,OW,EM, 174 
2021,Jan,OW,MT, 168 
2021,Jan,OW,PL, 167 
2021,Jan,OW,CC, 140 
2021,Jan,OW,16, 63 
2021,Jan,OW,24, 49 
2021,Jan,OW,GP, 10 
2021,Jan,OW,BP, 17 
2021,Jan,OW,DC, 14 
2021,Jan,OW,CM, 4 
2021,Jan,OW,CV, 3 
2021,Jan,OW,ED, 8 
2021,Jan,OW,NC, 1 
2021,Jan,OW,WP, 6 
2021,Jan,OW,SS, 5 
2021,Jan,OW,SB, 7 
2021,Jan,OW,SO, 7 
2021,Jan,OW,MB, 5 
2021,Jan,OW,WD, 1 
2021,Jan,OW,OA, 1 
2021,Jan,OW,WS, 2 
2021,Jan,OW,ML, 1 
2021,Jan,OW,BE, 2 
2021,Jan,OW,PC, 3 
2021,Jan,OW,AN, 5 
2021,Jan,EM,RM, 61 
2021,Jan,EM,EN, 132 
2021,Jan,EM,EP, 46 
2021,Jan,EM,NB, 25 
2021,Jan,EM,BK, 47 
2021,Jan,EM,AS, 30 
2021,Jan,EM,MA, 63 
2021,Jan,EM,19, 75 
2021,Jan,EM,12, 68 
2021,Jan,EM,LM, 70 
2021,Jan,EM,FV, 110 
2021,Jan,EM,CL, 64 
2021,Jan,EM,SL, 88 
2021,Jan,EM,BF, 71 
2021,Jan,EM,HY, 47 
2021,Jan,EM,SH, 42 
2021,Jan,EM,UC, 30 
2021,Jan,EM,FM, 23 
2021,Jan,EM,CN, 64 
2021,Jan,EM,PH, 63 
2021,Jan,EM,WC, 39 
2021,Jan,EM,LF, 15 
2021,Jan,EM,OR, 15 
2021,Jan,EM,RR, 27 
2021,Jan,EM,OW, 165 
2021,Jan,EM,EM, 11 
2021,Jan,EM,MT, 8 
2021,Jan,EM,PL, 30 
2021,Jan,EM,CC, 36 
2021,Jan,EM,16, 62 
2021,Jan,EM,24, 80 
2021,Jan,EM,GP, 62 
2021,Jan,EM,BP, 124 
2021,Jan,EM,DC, 106 
2021,Jan,EM,CM, 43 
2021,Jan,EM,CV, 29 
2021,Jan,EM,ED, 61 
2021,Jan,EM,NC, 14 
2021,Jan,EM,WP, 64 
2021,Jan,EM,SS, 31 
2021,Jan,EM,SB, 21 
2021,Jan,EM,SO, 8 
2021,Jan,EM,MB, 12 
2021,Jan,EM,WD, 21 
2021,Jan,EM,OA, 2 
2021,Jan,EM,WS, 8 
2021,Jan,EM,ML, 7 
2021,Jan,EM,BE, 10 
2021,Jan,EM,PC, 24 
2021,Jan,EM,AN, 50 
2021,Jan,MT,RM, 74 
2021,Jan,MT,EN, 116 
2021,Jan,MT,EP, 39 
2021,Jan,MT,NB, 21 
2021,Jan,MT,BK, 30 
2021,Jan,MT,AS, 30 
2021,Jan,MT,MA, 63 
2021,Jan,MT,19, 65 
2021,Jan,MT,12, 70 
2021,Jan,MT,LM, 64 
2021,Jan,MT,FV, 108 
2021,Jan,MT,CL, 65 
2021,Jan,MT,SL, 95 
2021,Jan,MT,BF, 77 
2021,Jan,MT,HY, 38 
2021,Jan,MT,SH, 39 
2021,Jan,MT,UC, 24 
2021,Jan,MT,FM, 23 
2021,Jan,MT,CN, 64 
2021,Jan,MT,PH, 57 
2021,Jan,MT,WC, 45 
2021,Jan,MT,LF, 27 
2021,Jan,MT,OR, 20 
2021,Jan,MT,RR, 29 
2021,Jan,MT,OW, 132 
2021,Jan,MT,EM, 6 
2021,Jan,MT,MT, 10 
2021,Jan,MT,PL, 12 
2021,Jan,MT,CC, 24 
2021,Jan,MT,16, 72 
2021,Jan,MT,24, 111 
2021,Jan,MT,GP, 94 
2021,Jan,MT,BP, 160 
2021,Jan,MT,DC, 122 
2021,Jan,MT,CM, 41 
2021,Jan,MT,CV, 33 
2021,Jan,MT,ED, 53 
2021,Jan,MT,NC, 19 
2021,Jan,MT,WP, 68 
2021,Jan,MT,SS, 28 
2021,Jan,MT,SB, 33 
2021,Jan,MT,SO, 10 
2021,Jan,MT,MB, 24 
2021,Jan,MT,WD, 14 
2021,Jan,MT,OA, 2 
2021,Jan,MT,WS, 10 
2021,Jan,MT,ML, 8 
2021,Jan,MT,BE, 7 
2021,Jan,MT,PC, 14 
2021,Jan,MT,AN, 43 
2021,Jan,PL,RM, 114 
2021,Jan,PL,EN, 168 
2021,Jan,PL,EP, 50 
2021,Jan,PL,NB, 25 
2021,Jan,PL,BK, 50 
2021,Jan,PL,AS, 41 
2021,Jan,PL,MA, 98 
2021,Jan,PL,19, 87 
2021,Jan,PL,12, 120 
2021,Jan,PL,LM, 100 
2021,Jan,PL,FV, 196 
2021,Jan,PL,CL, 102 
2021,Jan,PL,SL, 113 
2021,Jan,PL,BF, 101 
2021,Jan,PL,HY, 55 
2021,Jan,PL,SH, 44 
2021,Jan,PL,UC, 28 
2021,Jan,PL,FM, 26 
2021,Jan,PL,CN, 101 
2021,Jan,PL,PH, 80 
2021,Jan,PL,WC, 51 
2021,Jan,PL,LF, 18 
2021,Jan,PL,OR, 11 
2021,Jan,PL,RR, 28 
2021,Jan,PL,OW, 181 
2021,Jan,PL,EM, 30 
2021,Jan,PL,MT, 16 
2021,Jan,PL,PL, 18 
2021,Jan,PL,CC, 21 
2021,Jan,PL,16, 141 
2021,Jan,PL,24, 232 
2021,Jan,PL,GP, 138 
2021,Jan,PL,BP, 377 
2021,Jan,PL,DC, 243 
2021,Jan,PL,CM, 80 
2021,Jan,PL,CV, 36 
2021,Jan,PL,ED, 71 
2021,Jan,PL,NC, 23 
2021,Jan,PL,WP, 109 
2021,Jan,PL,SS, 63 
2021,Jan,PL,SB, 53 
2021,Jan,PL,SO, 33 
2021,Jan,PL,MB, 30 
2021,Jan,PL,WD, 22 
2021,Jan,PL,OA, 2 
2021,Jan,PL,WS, 8 
2021,Jan,PL,ML, 8 
2021,Jan,PL,BE, 14 
2021,Jan,PL,PC, 24 
2021,Jan,PL,AN, 57 
2021,Jan,CC,RM, 86 
2021,Jan,CC,EN, 139 
2021,Jan,CC,EP, 43 
2021,Jan,CC,NB, 24 
2021,Jan,CC,BK, 49 
2021,Jan,CC,AS, 43 
2021,Jan,CC,MA, 89 
2021,Jan,CC,19, 84 
2021,Jan,CC,12, 78 
2021,Jan,CC,LM, 72 
2021,Jan,CC,FV, 167 
2021,Jan,CC,CL, 84 
2021,Jan,CC,SL, 77 
2021,Jan,CC,BF, 91 
2021,Jan,CC,HY, 42 
2021,Jan,CC,SH, 34 
2021,Jan,CC,UC, 35 
2021,Jan,CC,FM, 23 
2021,Jan,CC,CN, 93 
2021,Jan,CC,PH, 66 
2021,Jan,CC,WC, 40 
2021,Jan,CC,LF, 17 
2021,Jan,CC,OR, 10 
2021,Jan,CC,RR, 30 
2021,Jan,CC,OW, 138 
2021,Jan,CC,EM, 35 
2021,Jan,CC,MT, 30 
2021,Jan,CC,PL, 28 
2021,Jan,CC,CC, 14 
2021,Jan,CC,16, 78 
2021,Jan,CC,24, 133 
2021,Jan,CC,GP, 77 
2021,Jan,CC,BP, 174 
2021,Jan,CC,DC, 147 
2021,Jan,CC,CM, 61 
2021,Jan,CC,CV, 24 
2021,Jan,CC,ED, 59 
2021,Jan,CC,NC, 26 
2021,Jan,CC,WP, 82 
2021,Jan,CC,SS, 48 
2021,Jan,CC,SB, 41 
2021,Jan,CC,SO, 24 
2021,Jan,CC,MB, 33 
2021,Jan,CC,WD, 15 
2021,Jan,CC,OA, 2 
2021,Jan,CC,WS, 7 
2021,Jan,CC,ML, 11 
2021,Jan,CC,BE, 14 
2021,Jan,CC,PC, 21 
2021,Jan,CC,AN, 65 
2021,Jan,16,RM, 56 
2021,Jan,16,EN, 63 
2021,Jan,16,EP, 16 
2021,Jan,16,NB, 13 
2021,Jan,16,BK, 24 
2021,Jan,16,AS, 16 
2021,Jan,16,MA, 49 
2021,Jan,16,19, 43 
2021,Jan,16,12, 38 
2021,Jan,16,LM, 36 
2021,Jan,16,FV, 74 
2021,Jan,16,CL, 37 
2021,Jan,16,SL, 38 
2021,Jan,16,BF, 37 
2021,Jan,16,HY, 21 
2021,Jan,16,SH, 16 
2021,Jan,16,UC, 12 
2021,Jan,16,FM, 12 
2021,Jan,16,CN, 28 
2021,Jan,16,PH, 23 
2021,Jan,16,WC, 15 
2021,Jan,16,LF, 6 
2021,Jan,16,OR, 6 
2021,Jan,16,RR, 13 
2021,Jan,16,OW, 63 
2021,Jan,16,EM, 57 
2021,Jan,16,MT, 75 
2021,Jan,16,PL, 130 
2021,Jan,16,CC, 65 
2021,Jan,16,16, 6 
2021,Jan,16,24, 27 
2021,Jan,16,GP, 44 
2021,Jan,16,BP, 84 
2021,Jan,16,DC, 90 
2021,Jan,16,CM, 31 
2021,Jan,16,CV, 10 
2021,Jan,16,ED, 19 
2021,Jan,16,NC, 4 
2021,Jan,16,WP, 38 
2021,Jan,16,SS, 26 
2021,Jan,16,SB, 29 
2021,Jan,16,SO, 14 
2021,Jan,16,MB, 19 
2021,Jan,16,WD, 6 
2021,Jan,16,OA, 2 
2021,Jan,16,WS, 4 
2021,Jan,16,ML, 2 
2021,Jan,16,BE, 3 
2021,Jan,16,PC, 11 
2021,Jan,16,AN, 25 
2021,Jan,24,RM, 59 
2021,Jan,24,EN, 65 
2021,Jan,24,EP, 15 
2021,Jan,24,NB, 15 
2021,Jan,24,BK, 22 
2021,Jan,24,AS, 11 
2021,Jan,24,MA, 27 
2021,Jan,24,19, 22 
2021,Jan,24,12, 29 
2021,Jan,24,LM, 21 
2021,Jan,24,FV, 70 
2021,Jan,24,CL, 33 
2021,Jan,24,SL, 28 
2021,Jan,24,BF, 23 
2021,Jan,24,HY, 17 
2021,Jan,24,SH, 14 
2021,Jan,24,UC, 10 
2021,Jan,24,FM, 6 
2021,Jan,24,CN, 29 
2021,Jan,24,PH, 12 
2021,Jan,24,WC, 13 
2021,Jan,24,LF, 5 
2021,Jan,24,OR, 3 
2021,Jan,24,RR, 6 
2021,Jan,24,OW, 46 
2021,Jan,24,EM, 93 
2021,Jan,24,MT, 136 
2021,Jan,24,PL, 193 
2021,Jan,24,CC, 107 
2021,Jan,24,16, 23 
2021,Jan,24,24, 9 
2021,Jan,24,GP, 36 
2021,Jan,24,BP, 75 
2021,Jan,24,DC, 71 
2021,Jan,24,CM, 33 
2021,Jan,24,CV, 6 
2021,Jan,24,ED, 8 
2021,Jan,24,NC, 5 
2021,Jan,24,WP, 30 
2021,Jan,24,SS, 30 
2021,Jan,24,SB, 30 
2021,Jan,24,SO, 10 
2021,Jan,24,MB, 17 
2021,Jan,24,WD, 7 
2021,Jan,24,OA, 1 
2021,Jan,24,WS, 2 
2021,Jan,24,ML, 2 
2021,Jan,24,BE, 4 
2021,Jan,24,PC, 10 
2021,Jan,24,AN, 17 
2021,Jan,GP,RM, 17 
2021,Jan,GP,EN, 18 
2021,Jan,GP,EP, 4 
2021,Jan,GP,NB, 3 
2021,Jan,GP,BK, 8 
2021,Jan,GP,AS, 4 
2021,Jan,GP,MA, 14 
2021,Jan,GP,19, 12 
2021,Jan,GP,12, 11 
2021,Jan,GP,LM, 11 
2021,Jan,GP,FV, 16 
2021,Jan,GP,CL, 16 
2021,Jan,GP,SL, 10 
2021,Jan,GP,BF, 8 
2021,Jan,GP,HY, 8 
2021,Jan,GP,SH, 6 
2021,Jan,GP,UC, 3 
2021,Jan,GP,FM, 2 
2021,Jan,GP,CN, 14 
2021,Jan,GP,PH, 9 
2021,Jan,GP,WC, 3 
2021,Jan,GP,LF, 1 
2021,Jan,GP,OR, 1 
2021,Jan,GP,RR, 3 
2021,Jan,GP,OW, 13 
2021,Jan,GP,EM, 61 
2021,Jan,GP,MT, 103 
2021,Jan,GP,PL, 133 
2021,Jan,GP,CC, 74 
2021,Jan,GP,16, 45 
2021,Jan,GP,24, 38 
2021,Jan,GP,GP, 5 
2021,Jan,GP,BP, 13 
2021,Jan,GP,DC, 15 
2021,Jan,GP,CM, 12 
2021,Jan,GP,CV, 2 
2021,Jan,GP,ED, 3 
2021,Jan,GP,NC, 2 
2021,Jan,GP,WP, 10 
2021,Jan,GP,SS, 6 
2021,Jan,GP,SB, 19 
2021,Jan,GP,SO, 6 
2021,Jan,GP,MB, 7 
2021,Jan,GP,WD, 5 
2021,Jan,GP,OA, 0 
2021,Jan,GP,WS, 2 
2021,Jan,GP,ML, 1 
2021,Jan,GP,BE, 1 
2021,Jan,GP,PC, 5 
2021,Jan,GP,AN, 12 
2021,Jan,BP,RM, 16 
2021,Jan,BP,EN, 25 
2021,Jan,BP,EP, 6 
2021,Jan,BP,NB, 4 
2021,Jan,BP,BK, 11 
2021,Jan,BP,AS, 6 
2021,Jan,BP,MA, 11 
2021,Jan,BP,19, 15 
2021,Jan,BP,12, 21 
2021,Jan,BP,LM, 17 
2021,Jan,BP,FV, 19 
2021,Jan,BP,CL, 15 
2021,Jan,BP,SL, 10 
2021,Jan,BP,BF, 14 
2021,Jan,BP,HY, 8 
2021,Jan,BP,SH, 3 
2021,Jan,BP,UC, 2 
2021,Jan,BP,FM, 5 
2021,Jan,BP,CN, 12 
2021,Jan,BP,PH, 3 
2021,Jan,BP,WC, 3 
2021,Jan,BP,LF, 1 
2021,Jan,BP,OR, 1 
2021,Jan,BP,RR, 3 
2021,Jan,BP,OW, 15 
2021,Jan,BP,EM, 149 
2021,Jan,BP,MT, 271 
2021,Jan,BP,PL, 305 
2021,Jan,BP,CC, 185 
2021,Jan,BP,16, 102 
2021,Jan,BP,24, 80 
2021,Jan,BP,GP, 14 
2021,Jan,BP,BP, 6 
2021,Jan,BP,DC, 16 
2021,Jan,BP,CM, 14 
2021,Jan,BP,CV, 3 
2021,Jan,BP,ED, 6 
2021,Jan,BP,NC, 2 
2021,Jan,BP,WP, 9 
2021,Jan,BP,SS, 14 
2021,Jan,BP,SB, 31 
2021,Jan,BP,SO, 21 
2021,Jan,BP,MB, 26 
2021,Jan,BP,WD, 3 
2021,Jan,BP,OA, 3 
2021,Jan,BP,WS, 2 
2021,Jan,BP,ML, 1 
2021,Jan,BP,BE, 2 
2021,Jan,BP,PC, 3 
2021,Jan,BP,AN, 6 
2021,Jan,DC,RM, 11 
2021,Jan,DC,EN, 14 
2021,Jan,DC,EP, 2 
2021,Jan,DC,NB, 5 
2021,Jan,DC,BK, 9 
2021,Jan,DC,AS, 3 
2021,Jan,DC,MA, 10 
2021,Jan,DC,19, 12 
2021,Jan,DC,12, 22 
2021,Jan,DC,LM, 10 
2021,Jan,DC,FV, 16 
2021,Jan,DC,CL, 14 
2021,Jan,DC,SL, 11 
