Year,Month,Entry,Exit,Riders
2009,Jan,WP,BF, 20 
2009,Jan,WP,HY, 45 
2009,Jan,WP,SH, 16 
2009,Jan,WP,UC, 16 
2009,Jan,WP,FM, 33 
2009,Jan,WP,CN, 374 
2009,Jan,WP,PH, 142 
2009,Jan,WP,WC, 216 
2009,Jan,WP,LF, 34 
2009,Jan,WP,OR, 19 
2009,Jan,WP,RR, 49 
2009,Jan,WP,OW, 37 
2009,Jan,WP,EM, 732 
2009,Jan,WP,MT, 564 
2009,Jan,WP,PL, 352 
2009,Jan,WP,CC, 400 
2009,Jan,WP,16, 100 
2009,Jan,WP,24, 87 
2009,Jan,WP,GP, 46 
2009,Jan,WP,BP, 62 
2009,Jan,WP,DC, 60 
2009,Jan,WP,CM, 18 
2009,Jan,WP,CV, 5 
2009,Jan,WP,ED, 14 
2009,Jan,WP,NC, 83 
2009,Jan,WP,WP, 12 
2009,Jan,WP,SS, 18 
2009,Jan,WP,SB, 25 
2009,Jan,WP,SO, 73 
2009,Jan,WP,MB, 33 
2009,Jan,SS,RM, 10 
2009,Jan,SS,EN, 22 
2009,Jan,SS,EP, 6 
2009,Jan,SS,NB, 5 
2009,Jan,SS,BK, 22 
2009,Jan,SS,AS, 4 
2009,Jan,SS,MA, 24 
2009,Jan,SS,19, 61 
2009,Jan,SS,12, 81 
2009,Jan,SS,LM, 13 
2009,Jan,SS,FV, 15 
2009,Jan,SS,CL, 24 
2009,Jan,SS,SL, 9 
2009,Jan,SS,BF, 6 
2009,Jan,SS,HY, 8 
2009,Jan,SS,SH, 4 
2009,Jan,SS,UC, 5 
2009,Jan,SS,FM, 8 
2009,Jan,SS,CN, 14 
2009,Jan,SS,PH, 20 
2009,Jan,SS,WC, 17 
2009,Jan,SS,LF, 3 
2009,Jan,SS,OR, 4 
2009,Jan,SS,RR, 6 
2009,Jan,SS,OW, 9 
2009,Jan,SS,EM, 528 
2009,Jan,SS,MT, 630 
2009,Jan,SS,PL, 406 
2009,Jan,SS,CC, 337 
2009,Jan,SS,16, 95 
2009,Jan,SS,24, 85 
2009,Jan,SS,GP, 36 
2009,Jan,SS,BP, 106 
2009,Jan,SS,DC, 64 
2009,Jan,SS,CM, 18 
2009,Jan,SS,CV, 5 
2009,Jan,SS,ED, 28 
2009,Jan,SS,NC, 5 
2009,Jan,SS,WP, 20 
2009,Jan,SS,SS, 5 
2009,Jan,SS,SB, 33 
2009,Jan,SS,SO, 43 
2009,Jan,SS,MB, 45 
2009,Jan,SB,RM, 12 
2009,Jan,SB,EN, 28 
2009,Jan,SB,EP, 5 
2009,Jan,SB,NB, 7 
2009,Jan,SB,BK, 26 
2009,Jan,SB,AS, 6 
2009,Jan,SB,MA, 22 
2009,Jan,SB,19, 35 
2009,Jan,SB,12, 60 
2009,Jan,SB,LM, 10 
2009,Jan,SB,FV, 19 
2009,Jan,SB,CL, 24 
2009,Jan,SB,SL, 20 
2009,Jan,SB,BF, 9 
2009,Jan,SB,HY, 13 
2009,Jan,SB,SH, 4 
2009,Jan,SB,UC, 6 
2009,Jan,SB,FM, 11 
2009,Jan,SB,CN, 16 
2009,Jan,SB,PH, 17 
2009,Jan,SB,WC, 14 
2009,Jan,SB,LF, 7 
2009,Jan,SB,OR, 7 
2009,Jan,SB,RR, 10 
2009,Jan,SB,OW, 11 
2009,Jan,SB,EM, 401 
2009,Jan,SB,MT, 484 
2009,Jan,SB,PL, 279 
2009,Jan,SB,CC, 249 
2009,Jan,SB,16, 90 
2009,Jan,SB,24, 116 
2009,Jan,SB,GP, 51 
2009,Jan,SB,BP, 119 
2009,Jan,SB,DC, 103 
2009,Jan,SB,CM, 43 
2009,Jan,SB,CV, 5 
2009,Jan,SB,ED, 17 
2009,Jan,SB,NC, 6 
2009,Jan,SB,WP, 27 
2009,Jan,SB,SS, 27 
2009,Jan,SB,SB, 6 
2009,Jan,SB,SO, 57 
2009,Jan,SB,MB, 43 
2009,Jan,SO,RM, 29 
2009,Jan,SO,EN, 66 
2009,Jan,SO,EP, 46 
2009,Jan,SO,NB, 63 
2009,Jan,SO,BK, 163 
2009,Jan,SO,AS, 45 
2009,Jan,SO,MA, 73 
2009,Jan,SO,19, 40 
2009,Jan,SO,12, 76 
2009,Jan,SO,LM, 28 
2009,Jan,SO,FV, 49 
2009,Jan,SO,CL, 35 
2009,Jan,SO,SL, 28 
2009,Jan,SO,BF, 20 
2009,Jan,SO,HY, 16 
2009,Jan,SO,SH, 11 
2009,Jan,SO,UC, 22 
2009,Jan,SO,FM, 57 
2009,Jan,SO,CN, 64 
2009,Jan,SO,PH, 85 
2009,Jan,SO,WC, 104 
2009,Jan,SO,LF, 51 
2009,Jan,SO,OR, 38 
2009,Jan,SO,RR, 91 
2009,Jan,SO,OW, 37 
2009,Jan,SO,EM, 323 
2009,Jan,SO,MT, 341 
2009,Jan,SO,PL, 908 
2009,Jan,SO,CC, 431 
2009,Jan,SO,16, 144 
2009,Jan,SO,24, 146 
2009,Jan,SO,GP, 79 
2009,Jan,SO,BP, 98 
2009,Jan,SO,DC, 177 
2009,Jan,SO,CM, 102 
2009,Jan,SO,CV, 16 
2009,Jan,SO,ED, 120 
2009,Jan,SO,NC, 25 
2009,Jan,SO,WP, 75 
2009,Jan,SO,SS, 35 
2009,Jan,SO,SB, 56 
2009,Jan,SO,SO, 14 
2009,Jan,SO,MB, 344 
2009,Jan,MB,RM, 21 
2009,Jan,MB,EN, 33 
2009,Jan,MB,EP, 17 
2009,Jan,MB,NB, 24 
2009,Jan,MB,BK, 119 
2009,Jan,MB,AS, 21 
2009,Jan,MB,MA, 39 
2009,Jan,MB,19, 87 
2009,Jan,MB,12, 101 
2009,Jan,MB,LM, 18 
2009,Jan,MB,FV, 23 
2009,Jan,MB,CL, 32 
2009,Jan,MB,SL, 11 
2009,Jan,MB,BF, 11 
2009,Jan,MB,HY, 7 
2009,Jan,MB,SH, 5 
2009,Jan,MB,UC, 5 
2009,Jan,MB,FM, 8 
2009,Jan,MB,CN, 20 
2009,Jan,MB,PH, 19 
2009,Jan,MB,WC, 22 
2009,Jan,MB,LF, 10 
2009,Jan,MB,OR, 11 
2009,Jan,MB,RR, 20 
2009,Jan,MB,OW, 16 
2009,Jan,MB,EM, 712 
2009,Jan,MB,MT, 909 
2009,Jan,MB,PL, 558 
2009,Jan,MB,CC, 372 
2009,Jan,MB,16, 126 
2009,Jan,MB,24, 164 
2009,Jan,MB,GP, 83 
2009,Jan,MB,BP, 141 
2009,Jan,MB,DC, 180 
2009,Jan,MB,CM, 71 
2009,Jan,MB,CV, 6 
2009,Jan,MB,ED, 19 
2009,Jan,MB,NC, 6 
2009,Jan,MB,WP, 32 
2009,Jan,MB,SS, 48 
2009,Jan,MB,SB, 44 
2009,Jan,MB,SO, 301 
2009,Jan,MB,MB, 11 
